StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,female,age,educ,party,party_4_TEXT,interest_politics,interest_voted_2020,interest_news,attention_news,pre_pos_nuc,pre_pos_ss,pre_pos_health,pre_pos_cap,pre_pos_tax,pre_pos_teach,pre_underst_nuc,pre_underst_ss,pre_underst_health,pre_underst_cap,pre_underst_tax,pre_underst_teach,reasons_text_health,post_underst_health,post_pos_health,reasons_text_ss,post_underst_ss,post_pos_ss,reasons_text_nuc,post_underst_nuc,post_pos_nuc,reasons_text_teach,post_underst_teach,post_pos_teach,reasons_text_cap,post_underst_cap,post_pos_cap,reasons_text_tax,post_underst_tax,post_pos_tax,expl_text_health,post_underst_health,post_pos_health,expl_text_ss,post_underst_ss,post_pos_ss,expl_text_nuc,post_underst_nuc,post_pos_nuc,expl_text_teach,post_underst_teach,post_pos_teach,expl_text_cap,post_underst_cap,post_pos_cap,expl_text_tax,post_underst_tax,post_pos_tax,issue_ideology_nuc,issue_ideology_ss,issue_ideology_health,issue_ideology_cap,issue_ideology_tax,issue_ideology_teach,attention_ideology,attention_birth_year,mturk_id,MTurkCode,condition_expl
2024-08-14 06:30:28,2024-08-14 06:30:29,Survey Test,,100,1,True,2024-08-14 06:30:29,R_8jMeobjo5BQTK2a,,,,,,,test,,Male,Odio leo venenatis proin. Facilisi? Neque faucibus tempora eleifend donec nonummy orci tellus non.,e.Doctoral degree,a.Democrat,,Far less than average,c.Yes,Less than once per week,"Huffington Post,Washington Post website,CNN.com,FoxNews.com,MSNBC.com,The Drudge Report,ABC News website,CBS News website,Yahoo! News,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,New York Post Online,None of these websites",Somewhat against,Against,Somewhat against,In favor,Neither in favor nor against,In favor,2,2,2,1 - Vague understanding,7 - Thorough understanding,6,,,,,,,,,,,,,Nullam nullam potenti? Proin. Consequat! Laoreet turpis. Laoreet potenti eleifend. Odio. Volutpat est a.,7 - Thorough understanding,Somewhat in favor,"Fermentum pellentesque scelerisque, et tellus. Tempus natoque? Integer velit orci.",7 - Thorough understanding,Somewhat in favor,,,,,,,,,,,,,,,,,,,Conservative,Very Conservative,Conservative,Neither Liberal Nor Conservative,Somewhat Conservative,Conservative,Neither Liberal Nor Conservative,319249759,"Lorem? Ridiculus malesuada, ab cras augue culpa iaculis mi temporibus fusce elementum.",,0
2024-08-14 06:30:29,2024-08-14 06:30:30,Survey Test,,100,1,True,2024-08-14 06:30:30,R_8okvv5PfcaiZ4EK,,,,,,,test,,Male,Culpa commodo vestibulum cursus culpa atque interdum culpa suspendisse ante maecenas posuere mattis.,e.Bachelor's degree,e.Other (Please Specify),"Elementum duis. Per! Porttitor vel! Convallis, bibendum praesent auctor per.",Far more than average,e.Don't remember,1-3 times per week,"Washington Post website,CBS News website,NBC News website,Yahoo! News,Reuters website,USA Today website",In favor,Somewhat in favor,Neither in favor nor against,Strongly in favor,Strongly in favor,Against,1 - Vague understanding,6,4,6,4,7 - Thorough understanding,,,,,,,"Sagittis pede volutpat diam etiam accumsan. Odio viverra turpis ipsum vestibulum, augue venenatis rhoncus nibh.",6,Somewhat against,Nullam? A nibh blandit lorem purus cursus tempus. Molestie potenti vel suspendisse.,3,Against,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat Conservative,Very Conservative,Liberal,Somewhat Conservative,Somewhat Conservative,Neither Liberal Nor Conservative,Somewhat Conservative,1836900018,"Ipsum! Atque et. Aliquet primis culpa id? Eu, vestibulum dapibus.",,0
2024-08-14 06:30:30,2024-08-14 06:30:30,Survey Test,,100,0,True,2024-08-14 06:30:30,R_5psUgQL8kHwnflI,,,,,,,test,,Male,Magnis velit pede tempor platea. Sagittis facilisi interdum urna sem.,c.Some college,a.Democrat,,Far less than average,e.Don't remember,Less than once per week,"New York Times website,CNN.com,FoxNews.com,MSNBC.com,ABC News website,Reuters website,National Public Radio (NPR) website,USA Today website,None of these websites",Somewhat against,Against,Against,Strongly in favor,Neither in favor nor against,Against,5,6,4,5,2,7 - Thorough understanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massa platea eu? Nullam egestas accumsan dui amet quam magna aliquet! Consequat est urna.,1 - Vague understanding,Strongly in favor,Sodales duis aenean! Morbi culpa gravida magnis sollicitudin egestas cursus? Cursus.,6,Strongly in favor,Liberal,Very Liberal,Neither Liberal Nor Conservative,Conservative,Somewhat Liberal,Somewhat Conservative,Conservative,165381235,"Luctus ultricies tempor vestibulum natoque ut maecenas montes, montes mattis temporibus viverra ligula.",,1
2024-08-14 06:30:31,2024-08-14 06:30:31,Survey Test,,100,0,True,2024-08-14 06:30:31,R_cNJ9MNXXAp4gYCy,,,,,,,test,,Male,"Elit sed. Duis eleifend! Dictumst fringilla. Venenatis amet felis iaculis, scelerisque.",e.Bachelor's degree,c.Independent,,Far less than average,"a.No, but I was eligible to vote",Less than once per week,"Huffington Post,Washington Post website,CNN.com,FoxNews.com,MSNBC.com,The Drudge Report,Google News,ABC News website,CBS News website,Yahoo! News,The Associated Press (AP) website,Reuters website,New York Post Online,None of these websites",In favor,Neither in favor nor against,Strongly in favor,Against,Neither in favor nor against,In favor,1 - Vague understanding,3,3,7 - Thorough understanding,3,3,,,,,,,,,,,,,,,,,,,"Mauris temporibus at enim orci ligula. Metus, interdum interdum. Neque enim.",5,Somewhat against,"Leo, ante morbi integer? Ultricies pretium, diam donec felis viverra ultricies? Potenti venenatis.",6,In favor,,,,,,,,,,,,,Neither Liberal Nor Conservative,Conservative,Somewhat Liberal,Very Liberal,Somewhat Liberal,Very Conservative,Neither Liberal Nor Conservative,1228770381,"Potenti leo eu ipsum tortor euismod aliquet consectetuer, elementum sollicitudin non odio. Suscipit, rutrum.",,1
2024-08-14 06:30:31,2024-08-14 06:30:32,Survey Test,,100,1,True,2024-08-14 06:30:32,R_bI3Iasgudt9sdwy,,,,,,,test,,Female,"Nibh, sit facilisis wisi diam magna tortor imperdiet porta eu praesent ultricies id pede.","b.High school graduate, or equivalent",c.Independent,,Average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",More than 3 times per week,"New York Times website,Washington Post website,FoxNews.com,MSNBC.com,The Drudge Report,ABC News website,CBS News website,NBC News website,Reuters website,USA Today website,None of these websites",Against,Somewhat in favor,Somewhat in favor,Somewhat against,Against,In favor,4,6,2,4,7 - Thorough understanding,1 - Vague understanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sagittis cursus pharetra iaculis! Ligula ridiculus. Eros urna dapibus blandit.,1 - Vague understanding,Against,Donec amet praesent volutpat sapien orci nunc accumsan tellus diam. At.,Thorough understanding,Neither in favor nor against,Very Liberal,Very Liberal,Very Liberal,Somewhat Liberal,Somewhat Conservative,Neither Liberal Nor Conservative,Very Liberal,1620912240,Ullamcorper magna? Leo integer leo etiam ullamcorper justo morbi et ipsum sagittis.,,1
2024-08-14 06:30:32,2024-08-14 06:30:33,Survey Test,,100,1,True,2024-08-14 06:30:33,R_8G5wr5EprZtiD7U,,,,,,,test,,Male,Cursus iaculis. Lacus curabitur non dolor montes? Augue morbi velit? Pharetra integer ultrices nunc egestas.,g.Professional degree,a.Democrat,,Somewhat less than average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",1-3 times per week,"Huffington Post,Washington Post website,FoxNews.com,Google News,None of these websites",Strongly against,Somewhat in favor,In favor,In favor,Neither in favor nor against,In favor,3,2,3,6,1 - Vague understanding,6,,,,,,,,,,,,,Dolor! Vestibulum ac risus primis ullamcorper. Tempor turpis dolor potenti dignissim interdum faucibus ac.,7 - Thorough understanding,Strongly in favor,Temporibus pede vestibulum convallis ultrices convallis nec ridiculus! Accusamus elementum scelerisque ligula.,5,Against,,,,,,,,,,,,,,,,,,,Somewhat Liberal,Somewhat Liberal,Very Conservative,Very Conservative,Very Liberal,Somewhat Conservative,Very Conservative,1601059915,"Diam eu faucibus viverra quis cras fusce proin porta tempora, et.",,0
2024-08-14 06:30:33,2024-08-14 06:30:33,Survey Test,,100,0,True,2024-08-14 06:30:33,R_9GgN38OZqcjm9SK,,,,,,,test,,Female,Accumsan nunc eget pellentesque consectetuer nullam neque ante accumsan elit id magna. Orci.,"b.High school graduate, or equivalent",c.Independent,,Far more than average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",1-3 times per week,"New York Times website,Huffington Post,Washington Post website,CNN.com,MSNBC.com,The Drudge Report,Google News,ABC News website,CBS News website,NBC News website,Yahoo! News,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,USA Today website,New York Post Online,None of these websites",Neither in favor nor against,Somewhat in favor,Strongly in favor,Strongly against,Against,Somewhat against,4,2,4,1 - Vague understanding,6,1 - Vague understanding,Tincidunt diam auctor. Fringilla laoreet commodo culpa imperdiet ultricies iaculis suscipit dui.,5,In favor,"Venenatis ac aenean, primis dictumst massa a rhoncus tempor consequat aliquet nec justo.",5,Somewhat in favor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conservative,Very Conservative,Very Conservative,Very Liberal,Somewhat Conservative,Very Conservative,Very Liberal,576041743,"Dolorem vitae rhoncus nunc, neque, suspendisse. Vestibulum elementum felis eros euismod.",,0
2024-08-14 06:30:34,2024-08-14 06:30:34,Survey Test,,100,0,True,2024-08-14 06:30:34,R_38ZJLBDBS6JuioK,,,,,,,test,,Female,"Wisi, ultrices turpis vulputate et faucibus tempora duis ullamcorper eros phasellus. Tempor. Aliquam leo pretium.",e.Bachelor's degree,a.Democrat,,Far more than average,c.Yes,1-3 times per week,"Huffington Post,MSNBC.com,The Drudge Report,ABC News website,CBS News website,Yahoo! News,The Associated Press (AP) website,Reuters website,USA Today website,New York Post Online,None of these websites",Strongly in favor,In favor,In favor,Neither in favor nor against,Somewhat in favor,Strongly in favor,1 - Vague understanding,6,1 - Vague understanding,3,7 - Thorough understanding,6,,,,,,,,,,,,,,,,,,,,,,,,,Id! Primis per ab ultricies? Fusce nullam rhoncus proin sagittis fermentum erat atque.,3,Somewhat against,"Auctor nulla. Euismod? Id elementum vestibulum, facilisi vitae sagittis fermentum id, wisi scelerisque felis. Ab.",6,Somewhat against,,,,,,,Very Liberal,Somewhat Conservative,Conservative,Very Conservative,Neither Liberal Nor Conservative,Somewhat Conservative,Somewhat Liberal,1162965088,Id malesuada eu. Ultrices pharetra ultricies etiam iaculis molestie? Nullam porttitor elementum.,,1
2024-08-14 06:30:34,2024-08-14 06:30:35,Survey Test,,100,1,True,2024-08-14 06:30:35,R_er23mqzKSrxhXIG,,,,,,,test,,Male,Nec vitae integer sodales dapibus dignissim nulla arcu? Fusce. Ultrices.,"b.High school graduate, or equivalent",c.Independent,,Far more than average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",1-3 times per week,"New York Times website,Huffington Post,Washington Post website,FoxNews.com,MSNBC.com,The Drudge Report,Google News,ABC News website,CBS News website,NBC News website,Yahoo! News,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,USA Today website,New York Post Online,None of these websites",Strongly against,Strongly in favor,Strongly in favor,Strongly in favor,Strongly in favor,Neither in favor nor against,7 - Thorough understanding,6,2,7 - Thorough understanding,7 - Thorough understanding,6,,,,,,,,,,,,,,,,,,,Auctor massa posuere dignissim? Mi pharetra facilisi accusamus lacus ligula egestas massa cras.,5,Somewhat against,Platea vestibulum. Leo? Fringilla vivamus quis dolorem temporibus? Augue! Lorem venenatis nonummy vulputate.,2,Strongly in favor,,,,,,,,,,,,,Conservative,Very Liberal,Very Conservative,Liberal,Conservative,Very Liberal,Somewhat Conservative,990764358,A neque? Aliquam montes? Est egestas eros montes. Ac. At.,,1
2024-08-14 06:30:35,2024-08-14 06:30:36,Survey Test,,100,1,True,2024-08-14 06:30:36,R_9tp4y2Ir9VJwYJw,,,,,,,test,,Male,Vitae. Sed fusce id a pharetra nullam purus fringilla! Dui mauris! Culpa.,"a.Some high school, no diploma",e.Other (Please Specify),Per interdum augue ac pretium pede suscipit. Aenean. Dapibus turpis.,Average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",1-3 times per week,"Washington Post website,CNN.com,ABC News website,CBS News website,NBC News website,Reuters website,USA Today website",Somewhat in favor,Somewhat in favor,Strongly against,Against,Somewhat in favor,Somewhat in favor,3,4,5,1 - Vague understanding,1 - Vague understanding,5,,,,,,,Dictumst sed id erat faucibus? Pretium tortor a leo? Mattis vivamus.,3,Strongly against,"Nulla? Dui. Phasellus fermentum nec tincidunt accusamus odio nonummy curabitur, dapibus vivamus etiam faucibus.",Thorough understanding,Somewhat against,,,,,,,,,,,,,,,,,,,,,,,,,Very Conservative,Conservative,Somewhat Conservative,Neither Liberal Nor Conservative,Somewhat Liberal,Very Conservative,Somewhat Liberal,555608397,Iaculis atque porttitor ante felis porta magnis cursus curabitur. Aliquet accumsan nonummy.,,0
2024-08-14 06:30:36,2024-08-14 06:30:36,Survey Test,,100,0,True,2024-08-14 06:30:36,R_50y7V6pOvkRxLts,,,,,,,test,,Male,"Volutpat. Molestie, accusamus. Convallis, faucibus dictumst purus eu pellentesque euismod.","a.Some high school, no diploma",b.Republican,,Far less than average,e.Don't remember,Less than once per week,"New York Times website,Huffington Post,Washington Post website,CNN.com,FoxNews.com,MSNBC.com,The Drudge Report,Google News,ABC News website,CBS News website,NBC News website,Yahoo! News,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,USA Today website,New York Post Online,None of these websites",Strongly against,Somewhat in favor,Neither in favor nor against,Somewhat against,Neither in favor nor against,In favor,5,2,7 - Thorough understanding,1 - Vague understanding,6,5,,,,,,,,,,,,,,,,,,,"Accumsan? Dolor? Aliquet euismod fermentum ultricies. Convallis auctor primis volutpat, tempora metus sagittis.",6,Against,Pede? Cras pellentesque at dapibus egestas felis porttitor rhoncus. Suscipit magnis per. Nec.,3,Neither in favor nor against,,,,,,,,,,,,,Liberal,Very Liberal,Somewhat Liberal,Liberal,Somewhat Liberal,Somewhat Conservative,Liberal,457013740,Natoque vestibulum dolor porttitor facilisi? Vivamus bibendum neque vehicula? Metus dictumst arcu? Atque dignissim.,,1
2024-08-14 06:30:36,2024-08-14 06:30:37,Survey Test,,100,1,True,2024-08-14 06:30:37,R_9RiZ5BcnB2d3Z9c,,,,,,,test,,Female,Ultrices platea nullam! Eleifend quis risus mauris dui montes bibendum convallis lectus.,"b.High school graduate, or equivalent",a.Democrat,,Somewhat less than average,"b.No, because I was not eligible to vote (e.g., not a USA citizen or other reasons)",1-3 times per week,"New York Times website,Huffington Post,Washington Post website,CNN.com,MSNBC.com,The Drudge Report,Google News,ABC News website,CBS News website,NBC News website,Yahoo! News,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,New York Post Online,None of these websites",Somewhat in favor,Against,Strongly in favor,Somewhat in favor,Neither in favor nor against,Strongly in favor,5,6,7 - Thorough understanding,6,7 - Thorough understanding,5,,,,,,,,,,,,,Id atque. Eget porta quis! Fermentum. Iaculis. Urna donec? Enim vivamus.,5,Against,Molestie viverra magnis dapibus ridiculus. Ut duis id luctus malesuada facilisis convallis! Urna lacus.,3,Strongly against,,,,,,,,,,,,,,,,,,,Conservative,Neither Liberal Nor Conservative,Neither Liberal Nor Conservative,Somewhat Conservative,Conservative,Very Liberal,Neither Liberal Nor Conservative,1014516739,Placerat aliquam. Interdum pellentesque nec ultricies pretium montes. Vitae fringilla.,,0
2024-08-14 06:30:37,2024-08-14 06:30:38,Survey Test,,100,1,True,2024-08-14 06:30:38,R_833Y69whDHw9CpE,,,,,,,test,,Male,Tortor consectetuer ultrices! Vestibulum elit ac enim quis. Et mauris molestie at.,d.Associate's degree,e.Other (Please Specify),Lectus sollicitudin aenean gravida rhoncus suscipit ridiculus duis ab! Blandit vivamus erat.,Average,e.Don't remember,More than 3 times per week,"Washington Post website,FoxNews.com,The Associated Press (AP) website,Reuters website",Somewhat in favor,Neither in favor nor against,Against,Neither in favor nor against,Neither in favor nor against,Somewhat against,3,3,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Diam ipsum sagittis elit lorem primis amet pellentesque? Nonummy dictumst ultricies iaculis, consequat wisi.",7 - Thorough understanding,Strongly in favor,"Molestie purus dui, sem tincidunt tincidunt. Porttitor! Tincidunt quam morbi sapien nibh ligula.",2,Somewhat in favor,Liberal,Somewhat Conservative,Very Liberal,Neither Liberal Nor Conservative,Very Conservative,Very Conservative,Somewhat Liberal,856213923,"Vitae in! Sollicitudin magnis. Blandit tellus magnis diam, lacus elit! Phasellus.",,1
2024-08-14 06:30:38,2024-08-14 06:30:38,Survey Test,,100,0,True,2024-08-14 06:30:39,R_a2UPSj2bKo1OuTs,,,,,,,test,,Female,Urna lorem augue ultricies! Amet pellentesque mattis magnis nunc! Erat dapibus. Rutrum malesuada dictumst.,g.Professional degree,c.Independent,,Far more than average,c.Yes,1-3 times per week,"CNN.com,The Drudge Report,Yahoo! News,National Public Radio (NPR) website,USA Today website",Somewhat against,Strongly against,In favor,Somewhat against,Somewhat against,In favor,2,5,6,1 - Vague understanding,2,7 - Thorough understanding,,,,,,,,,,,,,,,,,,,,,,,,,"Potenti! Ab, eros augue, porttitor? Magnis metus consequat? Elit nonummy? Ridiculus.",5,Strongly in favor,Imperdiet at phasellus aliquam felis accusamus. Est sem suspendisse magna eget.,1 - Vague understanding,In favor,,,,,,,Somewhat Conservative,Neither Liberal Nor Conservative,Very Conservative,Very Conservative,Conservative,Very Conservative,Very Conservative,212514335,Sodales at pretium ridiculus eu morbi egestas. Tempora. Id duis gravida.,,1
2024-08-14 06:30:39,2024-08-14 06:30:39,Survey Test,,100,0,True,2024-08-14 06:30:39,R_9AkbsCCEJJiSPiK,,,,,,,test,,Female,Volutpat tortor. Culpa mi dui odio neque nec aliquam platea diam vehicula.,d.Associate's degree,c.Independent,,Average,c.Yes,1-3 times per week,"New York Times website,Washington Post website,CNN.com,FoxNews.com,MSNBC.com,ABC News website,None of these websites",Strongly against,Somewhat in favor,Somewhat against,In favor,Strongly against,In favor,1 - Vague understanding,3,4,2,7 - Thorough understanding,7 - Thorough understanding,,,,,,,,,,,,,,,,,,,,,,,,,"Aliquet lectus, aenean platea ab ullamcorper viverra nunc porta faucibus. Nec pretium at.",4,Neither in favor nor against,"Sagittis faucibus phasellus nonummy, risus? Aenean suspendisse. Elit ac vulputate consequat temporibus vestibulum aliquet.",3,Against,,,,,,,Liberal,Liberal,Neither Liberal Nor Conservative,Conservative,Liberal,Somewhat Liberal,Somewhat Liberal,1651896056,Pretium eu wisi eleifend erat bibendum gravida eros velit molestie velit magna tortor.,,1
2024-08-14 06:30:39,2024-08-14 06:30:40,Survey Test,,100,1,True,2024-08-14 06:30:40,R_9mDaGuceuGwuDLo,,,,,,,test,,Male,Vehicula platea molestie! Sapien maecenas ligula odio elit! Tempus id dictumst. Elit suspendisse.,"b.High school graduate, or equivalent",e.Other (Please Specify),Facilisis facilisi quis. Malesuada! Maecenas! Est tempora sit massa. Malesuada.,Far less than average,"a.No, but I was eligible to vote",Less than once per week,"Huffington Post,Washington Post website,Google News,CBS News website,Reuters website",Somewhat in favor,Strongly in favor,Against,Strongly against,In favor,Somewhat in favor,1 - Vague understanding,7 - Thorough understanding,6,4,5,4,"Mauris id, vivamus ridiculus imperdiet posuere venenatis auctor integer urna.",1 - Vague understanding,Somewhat Against,"Mi duis pretium malesuada mi urna, volutpat blandit urna quam id.",7 - Thorough understanding,Somewhat in favor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither Liberal Nor Conservative,Conservative,Conservative,Somewhat Conservative,Very Liberal,Very Conservative,Conservative,319265628,Pellentesque nonummy? Gravida gravida elementum blandit etiam faucibus. At enim eget facilisi nonummy ac.,,0
2024-08-14 06:30:40,2024-08-14 06:30:41,Survey Test,,100,1,True,2024-08-14 06:30:41,R_06CFrJZM23pSywu,,,,,,,test,,Male,Nunc arcu vitae ultrices erat cras morbi fermentum tincidunt urna sodales at.,c.Some college,a.Democrat,,Somewhat more than average,c.Yes,Less than once per week,"New York Times website,Washington Post website,CNN.com,FoxNews.com,MSNBC.com,The Drudge Report,Google News,ABC News website,CBS News website,NBC News website,Yahoo! News,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,USA Today website,New York Post Online,None of these websites",Strongly against,In favor,Strongly in favor,Strongly in favor,Against,Somewhat against,1 - Vague understanding,6,3,6,2,7 - Thorough understanding,,,,,,,,,,,,,Fermentum platea. Gravida! Gravida justo turpis egestas cursus scelerisque ipsum. Nonummy eu eu massa.,4,Somewhat against,Tempora sapien malesuada eros posuere praesent. Dictumst! Felis et fusce vivamus.,2,In favor,,,,,,,,,,,,,,,,,,,Somewhat Conservative,Conservative,Very Liberal,Very Liberal,Conservative,Neither Liberal Nor Conservative,Somewhat Conservative,319472732,"Molestie ultrices quis donec laoreet, tempor nonummy viverra tortor dignissim tellus dignissim elit molestie elementum.",,0
2024-08-14 06:30:41,2024-08-14 06:30:41,Survey Test,,100,0,True,2024-08-14 06:30:42,R_0BZvsqmDNH0Fp3M,,,,,,,test,,Male,Culpa. Imperdiet aliquet porttitor morbi sed ab vulputate lacus? Viverra sagittis sem? Vitae orci suscipit.,e.Bachelor's degree,c.Independent,,Average,c.Yes,More than 3 times per week,"New York Times website,Huffington Post,Washington Post website,CNN.com,FoxNews.com,MSNBC.com,The Drudge Report,ABC News website,CBS News website,Yahoo! News,National Public Radio (NPR) website,New York Post Online",Neither in favor nor against,Strongly against,Strongly against,Neither in favor nor against,Strongly in favor,Strongly against,5,4,7 - Thorough understanding,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In sollicitudin dignissim blandit consequat ut enim nec facilisis justo ipsum non porta viverra.,2,Somewhat in favor,Blandit quis suspendisse purus donec ullamcorper diam sagittis! Enim nonummy pellentesque. Pharetra! Erat.,3,Strongly against,Very Liberal,Liberal,Neither Liberal Nor Conservative,Liberal,Liberal,Conservative,Very Conservative,1326397039,"Facilisis. Viverra. Egestas, eu metus elementum. Fusce accumsan facilisi urna scelerisque convallis convallis.",,1
2024-08-14 06:30:42,2024-08-14 06:30:42,Survey Test,,100,0,True,2024-08-14 06:30:42,R_daHuHV2Nc73Bgeq,,,,,,,test,,Male,"Elementum nonummy? Venenatis praesent sit platea, natoque! Facilisis duis, integer.",f.Master's degree,a.Democrat,,Somewhat more than average,e.Don't remember,More than 3 times per week,"Washington Post website,FoxNews.com,Google News",Strongly in favor,Somewhat in favor,Against,Neither in favor nor against,Against,In favor,4,3,7 - Thorough understanding,3,7 - Thorough understanding,7 - Thorough understanding,Suscipit porttitor culpa dapibus eleifend aenean vehicula mauris eleifend nunc arcu facilisi et.,3,Strongly against,"Gravida risus vehicula purus fusce, interdum ab commodo enim. Sodales.",4,Strongly in favor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,Very Liberal,Liberal,Somewhat Liberal,Somewhat Conservative,Somewhat Conservative,Conservative,1044912840,"Fringilla, pretium quis malesuada! Accusamus euismod integer. Ullamcorper! Ipsum laoreet. Felis porttitor. Accumsan. Phasellus.",,0
2024-08-14 06:30:42,2024-08-14 06:30:43,Survey Test,,100,1,True,2024-08-14 06:30:43,R_0lg7TZVKltMoaCG,,,,,,,test,,Male,"Felis cras egestas porta cras aliquam vitae. Id tempora risus interdum, turpis.",g.Professional degree,e.Other (Please Specify),Et etiam. Venenatis? Natoque! Odio leo neque. Integer! Sapien viverra ultricies nullam.,Far more than average,e.Don't remember,More than 3 times per week,"New York Times website,Huffington Post,Washington Post website,CNN.com,FoxNews.com,The Drudge Report,ABC News website,CBS News website,NBC News website,Yahoo! News,The Associated Press (AP) website,Reuters website,National Public Radio (NPR) website,USA Today website,New York Post Online,None of these websites",Strongly against,Somewhat against,In favor,Against,Neither in favor nor against,Neither in favor nor against,6,5,6,6,7 - Thorough understanding,4,,,,,,,"Accusamus urna, eleifend quam? Ullamcorper! Gravida molestie cursus! Neque! Ante. Praesent lorem rutrum.",3,Strongly in favor,Velit tortor mauris turpis cras molestie faucibus elit iaculis magnis nonummy donec neque? Gravida.,2,Somewhat against,,,,,,,,,,,,,,,,,,,,,,,,,Conservative,Liberal,Somewhat Conservative,Very Conservative,Liberal,Neither Liberal Nor Conservative,Somewhat Conservative,412174848,Tempora aenean pharetra lorem vestibulum nec morbi dui suspendisse et. Metus at augue ullamcorper.,,0
2024-08-14 06:30:43,2024-08-14 06:30:44,Survey Test,,100,1,True,2024-08-14 06:30:44,R_cOU6BXSux8nspKe,,,,,,,test,,Male,"Eget platea ultricies. Iaculis risus potenti. Tincidunt primis sollicitudin mattis, imperdiet massa.",f.Master's degree,a.Democrat,,Average,e.Don't remember,1-3 times per week,"Washington Post website,MSNBC.com,Google News,The Associated Press (AP) website,National Public Radio (NPR) website,USA Today website",Neither in favor nor against,In favor,Somewhat against,Neither in favor nor against,In favor,Strongly in favor,3,3,4,3,3,6,,,,,,,Nullam. Pretium? Venenatis nullam ante? Ridiculus. Elit! Imperdiet vehicula. Diam nonummy.,5,Neither in favor nor against,Eleifend vel primis per lacus tempus porta. Sollicitudin? Sollicitudin pede.,Vague understanding,Against,,,,,,,,,,,,,,,,,,,,,,,,,Liberal,Very Conservative,Very Conservative,Conservative,Conservative,Neither Liberal Nor Conservative,Somewhat Liberal,1304439218,Maecenas amet arcu ridiculus purus. Montes mi fusce. Ullamcorper vehicula volutpat gravida.,,0
2024-08-14 06:30:44,2024-08-14 06:30:44,Survey Test,,100,0,True,2024-08-14 06:30:44,R_9LBFbM5Lzr21glo,,,,,,,test,,Female,Luctus pellentesque? Auctor potenti fermentum culpa! Primis. Convallis? Fermentum amet per.,d.Associate's degree,e.Other (Please Specify),Tempor pellentesque! Suscipit vitae egestas augue mattis est vivamus phasellus facilisis duis.,Far less than average,e.Don't remember,Less than once per week,New York Post Online,Neither in favor nor against,Somewhat in favor,Strongly against,In favor,Neither in favor nor against,Somewhat against,5,4,3,4,1 - Vague understanding,7 - Thorough understanding,,,,,,,,,,,,,Aliquam dolorem ullamcorper luctus lectus integer gravida ante? Pede mattis.,4,Neither in favor nor against,"Primis aliquam suscipit velit. Tempora, curabitur elit rutrum mattis justo molestie in.",1 - Vague understanding,Strongly in favor,,,,,,,,,,,,,,,,,,,Very Conservative,Conservative,Very Conservative,Liberal,Conservative,Conservative,Neither Liberal Nor Conservative,1643723073,"Ac sed convallis at rutrum ultricies interdum purus tellus, turpis.",,0
2024-08-14 06:30:45,2024-08-14 06:30:45,Survey Test,,100,0,True,2024-08-14 06:30:45,R_5BE7bR2IorAHMh0,,,,,,,test,,Female,Culpa massa imperdiet tincidunt ultrices ultricies ante vel. Sollicitudin! Pellentesque vel rhoncus.,e.Bachelor's degree,c.Independent,,Far more than average,"a.No, but I was eligible to vote",More than 3 times per week,NBC News website,Somewhat in favor,Somewhat in favor,Strongly against,Strongly against,Somewhat against,Strongly against,7 - Thorough understanding,2,3,3,7 - Thorough understanding,6,"Pellentesque sed quam interdum nonummy aenean tempora nulla? Rutrum. Atque. Massa, wisi.",1 - Vague understanding,Against,Elit metus eros nulla cursus vel purus aliquet tempora faucibus maecenas dolor bibendum.,3,Strongly in favor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat Conservative,Very Liberal,Neither Liberal Nor Conservative,Somewhat Liberal,Very Conservative,Very Liberal,Very Liberal,214750898,"Sagittis maecenas euismod? Platea, integer porttitor magna rhoncus, dolorem proin leo lacus.",,0
